XData,YData1,YData2,YData3,YData4
0.4411,0.920644662708477,0.421451405551424,0.529847,0.0354603
0.4421,0.923131172596273,0.423911971166466,0.527524,0.0331712
0.4431,0.925587105529993,0.426342322905063,0.525271,0.0309514
0.4441,0.928011896531914,0.42874189984777,0.523099,0.0288117
0.4451,0.930404985819,0.431110146211785,0.521,0.026744
0.4461,0.932765819012763,0.433446511560173,0.518977,0.0247515
0.4471,0.935093847348283,0.435750451010245,0.517033,0.0228367
0.4481,0.937388527882243,0.438021425440977,0.515161,0.0209928
0.4491,0.939649323699873,0.440258901699325,0.513373,0.019232
0.4501,0.941875704120658,0.442462352805344,0.511658,0.0175428
0.4511,0.944067144902707,0.444631258155946,0.510022,0.0159314
0.4521,0.946223128445638,0.44676510372721,0.508465,0.0143979
0.4531,0.948343143991875,0.448863382275099,0.506982,0.0129369
0.4541,0.950426687826216,0.450925593534459,0.505583,0.0115596
0.4551,0.952473263473559,0.452951244416196,0.504258,0.0102545
0.4561,0.954482381894663,0.454939849202482,0.503014,0.00902949
0.4571,0.956453561679811,0.456890929739892,0.501849,0.00788164
0.4581,0.958386329240271,0.458804015630336,0.500759,0.00680853
0.4591,0.960280218997422,0.460678644419667,0.499753,0.0058186
0.4601,0.962134773569423,0.462514361783855,0.498822,0.00490138
0.4611,0.963949543955324,0.464310721712595,0.497974,0.00406615
0.4621,0.965724089716479,0.466067286690244,0.497203,0.00330746
0.4631,0.967457979155159,0.467783627873961,0.49651,0.00262521
0.4641,0.969150789490251,0.469459325268946,0.495901,0.00202523
0.4651,0.97080210702992,0.471093967900649,0.495366,0.00149843
0.4661,0.972411527341131,0.472687153983856,0.494916,0.00105535
0.4671,0.973978655415915,0.474238491088531,0.494543,0.000687688
0.4681,0.975503105834278,0.475747596302301,0.494249,0.000398125
0.4691,0.976984502923638,0.477214096389494,0.494037,0.000189771
0.4701,0.978422480914688,0.478637627946609,0.4939,5.47412e-05
0.4711,0.979816684093592,0.480017837554123,0.493849,4.87218e-06
0.4721,0.981166766950393,0.481354381924538,0.493874,2.92448e-05
0.4731,0.982472394323556,0.482646928046559,0.493979,0.000133084
0.4741,0.983733241540541,0.48389515332532,0.494166,0.00031684
0.4751,0.984948994554309,0.485098745718556,0.494428,0.000574374
0.4761,0.986119350075674,0.48625740386863,0.494776,0.000917402
0.4771,0.987244015701416,0.487370837230335,0.495199,0.00133374
0.4781,0.988322710038062,0.488438766194373,0.495704,0.00183074
0.4791,0.989355162821257,0.489460922206438,0.496288,0.00240611
0.4801,0.99034111503064,0.49043704788182,0.496948,0.00305642
0.4811,0.991280319000157,0.491366897115444,0.497694,0.00379067
0.4821,0.992172538523723,0.492250235187289,0.498514,0.00459792
0.4831,0.99301754895617,0.493086838863093,0.499416,0.00548671
0.4841,0.993815137309418,0.493876496490293,0.500397,0.0064523
0.4851,0.994565102343785,0.494619008089122,0.501455,0.00749367
0.4861,0.995267254654397,0.495314185438812,0.502595,0.00861706
0.4871,0.995921416752618,0.49596185215884,0.50381,0.00981307
0.4881,0.996527423142464,0.496561843785152,0.505108,0.0110914
0.4891,0.99708512039193,0.497114007841333,0.506482,0.0124445
0.4901,0.997594367199197,0.497618203904652,0.507933,0.0138739
0.4911,0.998055034453662,0.498074303666956,0.509466,0.0153834
0.4921,0.99846700529176,0.498482190990357,0.511072,0.0169648
0.4931,0.998830175147526,0.49884176195768,0.512761,0.0186286
0.4941,0.99914445179788,0.499152924917641,0.514524,0.0203652
0.4951,0.999409755402584,0.499415600524712,0.516365,0.0221786
0.4961,0.999626018538861,0.499629721773663,0.518284,0.0240694
0.4971,0.999793186230642,0.499795234028736,0.520276,0.0260311
0.4981,0.999911215972423,0.49991209504745,0.522351,0.0280754
0.4991,0.99998007774772,0.499980274999014,0.524498,0.0301899
0.5001,0.999999754042097,0.499999756477324,0.526721,0.0323807
0.5011,0.999970239850779,0.499970534508559,0.529021,0.0346467
0.5021,0.999891542680821,0.499892616553343,0.531393,0.0369832
0.5031,0.99976368254785,0.499766022503498,0.533845,0.0393992
0.5041,0.999586691967372,0.499590784673367,0.536367,0.0418838
0.5051,0.999360615940651,0.499366947785731,0.538965,0.0444445
0.5061,0.999085511935181,0.49909456895232,0.541637,0.0470769
0.5071,0.998761449859743,0.498773717648929,0.544379,0.0497789
0.5081,0.998388512034082,0.498404475685172,0.547198,0.0525574
0.5091,0.997966793153225,0.497986937168869,0.550084,0.0554022
0.5101,0.997496400246448,0.497521208465123,0.553046,0.0583215
0.5111,0.996977452630937,0.497007408150078,0.556078,0.0613093
0.5121,0.996410081860172,0.496445666959424,0.559178,0.0643655
0.5131,0.995794431667057,0.495836127731668,0.562352,0.0674937
0.5141,0.995130657901854,0.495178945346199,0.56559,0.0706858
0.5151,0.994418928464949,0.494474286656222,0.568902,0.0739508
0.5161,0.993659423234497,0.493722330416568,0.572278,0.0772798
0.5171,0.992852333989011,0.492923267206464,0.575722,0.0806749
0.5181,0.991997864324921,0.49207729934729,0.579234,0.084138
0.5191,0.991096229569187,0.491184640815391,0.582807,0.0876613
0.5201,0.990147656687007,0.490245517150012,0.586451,0.0912545
0.5211,0.989152384184688,0.489260165356392,0.590155,0.0949072
0.5221,0.988110662007749,0.488228833804114,0.593923,0.0986235
0.5231,0.98702275143432,0.48715178212076,0.597754,0.102402
0.5241,0.985888924963917,0.486029281080945,0.601643,0.106237
0.5251,0.984709466201652,0.484861612490819,0.605597,0.110138
0.5261,0.983484669737983,0.483649069068092,0.609607,0.114093
0.5271,0.982214841024051,0.482391954317686,0.613676,0.118107
0.5281,0.980900296242717,0.481090582403085,0.617803,0.122179
0.5291,0.979541362175374,0.479745278013463,0.621983,0.126303
0.5301,0.978138376064614,0.478356376226703,0.626222,0.130485
0.5311,0.976691685472858,0.476924222368368,0.630511,0.134717
0.5321,0.975201648137033,0.47544917186674,0.634855,0.139004
0.5331,0.973668631819395,0.47393159010402,0.639249,0.14334
0.5341,0.972093014154592,0.472371852263771,0.643692,0.147724
0.5351,0.970475182493083,0.470770343174735,0.648186,0.15216
0.5361,0.96881553374099,0.469127457151091,0.652723,0.156638
0.5371,0.967114474196515,0.467443597829292,0.65731,0.161165
0.5381,0.965372419383013,0.465719178001568,0.661939,0.165735
0.5391,0.963589793878833,0.463954619446201,0.666611,0.170347
0.5401,0.961767031144036,0.462150352754708,0.671326,0.175001
0.5411,0.959904573344111,0.460306817156005,0.676076,0.179691
0.5421,0.958002871170786,0.458424460337705,0.68087,0.184424
0.5431,0.956062383660071,0.456503738264633,0.685696,0.18919
0.5441,0.954083578007624,0.454545114994699,0.690558,0.19399
0.5451,0.952066929381578,0.452549062492224,0.695454,0.198825
0.5461,0.950012920732946,0.450516060438861,0.700378,0.203688
0.5471,0.947922042603703,0.44844659604221,0.705336,0.208584
0.5481,0.945794792932696,0.446341163842258,0.710319,0.213505
0.5491,0.94363167685948,0.44420026551577,0.715328,0.218453
0.5501,0.941433206526216,0.442024409678737,0.720361,0.223425
0.5511,0.939199900877744,0.439814111687023,0.725414,0.228416
0.5521,0.936932285459958,0.43756989343532,0.73049,0.233431
0.5531,0.934630892216621,0.43529228315454,0.735581,0.23846
0.5541,0.932296259284708,0.432981815207771,0.74069,0.243507
0.5551,0.929928930788451,0.430639029884913,0.745811,0.248568
0.5561,0.927529456632158,0.428264473196131,0.750944,0.253639
0.5571,0.925098392291977,0.425858696664232,0.756087,0.258721
0.5581,0.922636298606696,0.423422257116109,0.761236,0.263809
0.5591,0.920143741567724,0.420955716473362,0.766392,0.268904
0.5601,0.91762129210836,0.418459641542225,0.771549,0.274001
0.5611,0.915069525892489,0.415934603802928,0.776706,0.279098
0.5621,0.912489023102819,0.413381179198599,0.781863,0.284196
0.5631,0.909880368228785,0.410799947923856,0.787014,0.289287
0.5641,0.907244149854238,0.408191494213182,0.792161,0.294374
0.5651,0.904580960445043,0.405556406129225,0.797297,0.299451
0.5661,0.901891396136706,0.402895275351132,0.802422,0.304518
0.5671,0.899176056522154,0.400208696963038,0.807535,0.309572
0.5681,0.896435544439767,0.397497269242836,0.812628,0.314608
0.5691,0.893670465761812,0.394761593451324,0.817707,0.31963
0.5701,0.890881429183356,0.392002273621879,0.822763,0.324629
0.5711,0.888069046011814,0.389219916350731,0.827795,0.329605
0.5721,0.885233929957201,0.386415130587991,0.832803,0.334556
0.5731,0.88237669692324,0.38358852742951,0.83778,0.339478
0.5741,0.879497964799414,0.380740719909703,0.842728,0.344372
0.5751,0.876598353254067,0.377872322795433,0.847641,0.349231
0.5761,0.873678483528684,0.374983952381072,0.85252,0.354055
0.5771,0.870738978233426,0.372076226284832,0.857359,0.358842
0.5781,0.867780461144053,0.369149763246484,0.862156,0.363586
0.5791,0.864803557000304,0.366205182926547,0.866912,0.36829
0.5801,0.861808891305871,0.363243105707075,0.871619,0.372947
0.5811,0.858797090130028,0.360264152494102,0.876279,0.377557
0.5821,0.855768779911037,0.357268944521883,0.880888,0.382116
0.5831,0.852724587261413,0.35425810315898,0.885443,0.386622
0.5841,0.849665138775142,0.351232249716328,0.889942,0.391073
0.5851,0.846591060836938,0.348192005257331,0.894382,0.395465
0.5861,0.843502979433631,0.345137990410103,0.898762,0.399799
0.5871,0.840401519967767,0.342070825181925,0.903077,0.404069
0.5881,0.837287307073503,0.338991128776,0.907327,0.408273
0.5891,0.834160964434878,0.335899519410591,0.911509,0.412411
0.5901,0.831023114606535,0.33279661414062,0.915618,0.416478
0.5911,0.827874378836968,0.329683028681788,0.919656,0.420474
0.5921,0.82471537689438,0.326559377237316,0.923618,0.424394
0.5931,0.82154672689519,0.323426272327346,0.927503,0.428238
0.5941,0.818369045135301,0.320284324621092,0.931307,0.432003
0.5951,0.815182945924147,0.317134142771796,0.935029,0.435686
0.5961,0.811989041421622,0.313976333254546,0.938667,0.439287
0.5971,0.808787941477924,0.310811500207032,0.942218,0.442801
0.5981,0.805580253476375,0.307640245273281,0.94568,0.446228
0.5991,0.802366582179285,0.304463167450427,0.949052,0.449565
0.6001,0.799147529576898,0.301280862938577,0.952331,0.45281
0.6011,0.795923694739471,0.298093924993813,0.955515,0.455962
0.6021,0.792695673672533,0.294902943784379,0.958602,0.459017
0.6031,0.789464059175377,0.291708506250096,0.961591,0.461976
0.6041,0.786229440702811,0.288511195965045,0.964479,0.464835
0.6051,0.782992404230207,0.28531159300356,0.967265,0.467592
0.6061,0.779753532121906,0.282110273809556,0.969947,0.470248
0.6071,0.776513403002976,0.278907811069244,0.972523,0.472798
0.6081,0.773272591634386,0.275704773587233,0.974993,0.475242
0.6091,0.7700316687916,0.272501726166084,0.977353,0.477579
0.6101,0.766791201146634,0.269299229489304,0.979604,0.479807
0.6111,0.763551751153579,0.266097840007827,0.981743,0.481924
0.6121,0.760313876937633,0.26289810982999,0.983768,0.48393
0.6131,0.757078132187629,0.259700586615027,0.98568,0.485822
0.6141,0.753845066052106,0.256505813470086,0.987476,0.4876
0.6151,0.750615223038911,0.253314328850794,0.989155,0.489263
0.6161,0.747389142918347,0.250126666465361,0.990717,0.490809
0.6171,0.744167360629882,0.246943355182252,0.99216,0.492238
0.6181,0.740950406192414,0.24376491894141,0.993484,0.493549
0.6191,0.737738804618091,0.240591876669044,0.994687,0.49474
0.6201,0.734533075829704,0.237424742195979,0.995769,0.495811
0.6211,0.731333734581622,0.23426402417956,0.996729,0.496762
0.6221,0.728141290384292,0.231110226029112,0.997567,0.497591
0.6231,0.724956247432269,0.227963845834938,0.998282,0.498299
0.6241,0.721779104535795,0.22482537630086,0.998873,0.498884
0.6251,0.718610355055883,0.221695304680273,0.99934,0.499347
0.6261,0.715450486842921,0.218574112715707,0.999683,0.499686
0.6271,0.712299982178758,0.215462276581884,0.999902,0.499903
0.6281,0.709159317722265,0.212360266832239,0.999996,0.499996
0.6291,0.706028964458345,0.209268548348894,NaN,NaN
0.6301,0.702909387650371,0.206187580296062,NaN,NaN
0.6311,0.699801046796023,0.203117816076843,NaN,NaN
0.6321,0.696704395586507,0.200059703293404,NaN,NaN
0.6331,0.693619881869111,0.197013683710498,NaN,NaN
0.6341,0.690547947613091,0.193980193222303,NaN,NaN
0.6351,0.687489028878822,0.190959661822536,NaN,NaN
0.6361,0.684443555790217,0.187952513577824,NaN,NaN
0.6371,0.681411952510344,0.184959166604275,NaN,NaN
0.6381,0.678394637220228,0.181980033047232,NaN,NaN
0.6391,0.675392022100785,0.179015519064158,NaN,NaN
0.6401,0.672404513317854,0.176066024810613,NaN,NaN
0.6411,0.669432511010281,0.173131944429283,NaN,NaN
0.6421,0.666476409281011,0.17021366604202,NaN,NaN
0.6431,0.663536596191147,0.167311571744833,NaN,NaN
0.6441,0.66061345375693,0.16442603760581,NaN,NaN
0.6451,0.657707357949577,0.161557433665889,NaN,NaN
0.6461,0.654818678697957,0.158706123942467,NaN,NaN
0.6471,0.651947779894023,0.155872466435754,NaN,NaN
0.6481,0.649095019400973,0.153056813137867,NaN,NaN
0.6491,0.646260749064076,0.150259510044569,NaN,NaN
0.6501,0.643445314724105,0.147480897169624,NaN,NaN
0.6511,0.640649056233343,0.144721308561715,NaN,NaN
0.6521,0.637872307474077,0.141981072323848,NaN,NaN
0.6531,0.63511539637955,0.13926051063521,NaN,NaN
0.6541,0.632378644957303,0.136559939775408,NaN,NaN
0.6551,0.629662369314844,0.133879670151042,NaN,NaN
0.6561,0.626966879687593,0.131220006324538,NaN,NaN
0.6571,0.624292480469048,0.1285812470452,NaN,NaN
0.6581,0.621639470243093,0.125963685282408,NaN,NaN
0.6591,0.619008141818418,0.123367608260905,NaN,NaN
0.6601,0.616398782264953,0.120793297498116,NaN,NaN
0.6611,0.613811672952288,0.11824102884343,NaN,NaN
0.6621,0.611247089590002,0.115711072519389,NaN,NaN
0.6631,0.608705302269829,0.113203693164718,NaN,NaN
0.6641,0.606186575509623,0.110719149879134,NaN,NaN
0.6651,0.603691168299036,0.108257696269876,NaN,NaN
0.6661,0.601219334146861,0.105819580499887,NaN,NaN
0.6671,0.598771321129964,0.103405045337578,NaN,NaN
0.6681,0.59634737194376,0.101014328208131,NaN,NaN
0.6691,0.593947723954143,0.0986476612462572,NaN,NaN
0.6701,0.591572609250835,0.0963052713503548,NaN,NaN
0.6711,0.589222254702068,0.0939873802380032,NaN,NaN
0.6721,0.586896882010545,0.091694204502728,NaN,NaN
0.6731,0.58459670777062,0.0894259556719736,NaN,NaN
0.6741,0.582321943526623,0.0871828402662199,NaN,NaN
0.6751,0.580072795832276,0.084965059859179,NaN,NaN
0.6761,0.57784946631113,0.0827728111390087,NaN,NaN
0.6771,0.575652151717964,0.080606285970481,NaN,NaN
0.6781,0.573481044001089,0.0784656714580403,NaN,NaN
0.6791,0.571336330365473,0.0763511500096903,NaN,NaN
0.6801,0.569218193336652,0.0742628994016471,NaN,NaN
0.6811,0.56712681082535,0.0722010928436956,NaN,NaN
0.6821,0.565062356192746,0.0701658990451895,NaN,NaN
0.6831,0.563024998316328,0.0681574822816296,NaN,NaN
0.6841,0.561014901656284,0.0661760024617664,NaN,NaN
0.6851,0.55903222632235,0.0642216151951577,NaN,NaN
0.6861,0.557077128141074,0.0622944718601307,NaN,NaN
0.6871,0.555149758723429,0.0603947196720816,NaN,NaN
0.6881,0.553250265532705,0.0585225017520581,NaN,NaN
0.6891,0.551378791952648,0.0566779571955655,NaN,NaN
0.6901,0.549535477355765,0.0548612211415379,NaN,NaN
0.6911,0.547720457171745,0.0530724248414193,NaN,NaN
0.6921,0.545933862955947,0.0513116957282957,NaN,NaN
0.6931,0.544175822457889,0.0495791574860241,NaN,NaN
0.6941,0.542446459689688,0.0478749301183037,NaN,NaN
0.6951,0.540745894994394,0.0461991300176324,NaN,NaN
0.6961,0.539074245114173,0.044551870034098,NaN,NaN
0.6971,0.537431623258273,0.0429332595439494,NaN,NaN
0.6981,0.535818139170728,0.0413434045178946,NaN,NaN
0.6991,0.53423389919775,0.0397824075890767,NaN,NaN
0.7001,0.532679006354756,0.0382503681206752,NaN,NaN
0.7011,0.53115356039298,0.0367473822730827,NaN,NaN
0.7021,0.529657657865619,0.0352735430706095,NaN,NaN
0.7031,0.528191392193474,0.0338289404676659,NaN,NaN
0.7041,0.526754853730023,0.0324136614143757,NaN,NaN
0.7051,0.525348129825895,0.0310277899215751,NaN,NaN
0.7061,0.52397130489269,0.0296714071251497,NaN,NaN
0.7071,0.522624460466106,0.0283445913496652,NaN,NaN
0.7081,0.521307675268321,0.0270474181712489,NaN,NaN
0.7091,0.520021025269596,0.0257799604796782,NaN,NaN
0.7101,0.518764583749049,0.0245422885396321,NaN,NaN
0.7111,0.517538421354572,0.0233344700510687,NaN,NaN
0.7121,0.516342606161828,0.022156570208684,NaN,NaN
0.7131,0.515177203732313,0.0210086517604148,NaN,NaN
0.7141,0.514042277170427,0.0198907750649465,NaN,NaN
0.7151,0.512937887179528,0.0188029981481891,NaN,NaN
0.7161,0.511864092116922,0.0177453767586833,NaN,NaN
0.7171,0.510820948047766,0.016717964421902,NaN,NaN
0.7181,0.509808508797833,0.0157208124934123,NaN,NaN
0.7191,0.508826826005123,0.0147539702108645,NaN,NaN
0.7201,0.507875949170275,0.0138174847447739,NaN,NaN
0.7211,0.506955925705749,0.0129114012480653,NaN,NaN
0.7221,0.506066800983755,0.0120357629043489,NaN,NaN
0.7231,0.505208618382891,0.0111906109748955,NaN,NaN
0.7241,0.504381419333464,0.0103759848442858,NaN,NaN
0.7251,0.503585243361472,0.00959192206470317,NaN,NaN
0.7261,0.5028201281312,0.00883845839884258,NaN,NaN
0.7271,0.502086109486438,0.00811562786141202,NaN,NaN
0.7281,0.501383221490256,0.00742346275919862,NaN,NaN
0.7291,0.500711496463351,0.00676199372967798,NaN,NaN
0.7301,0.500070965020908,0.00613124977814136,NaN,NaN
0.7311,0.499461656107979,0.00553125831331965,NaN,NaN
0.7321,0.498883597033348,0.0049620451814838,NaN,NaN
0.7331,0.498336813501856,0.00442363469899956,NaN,NaN
0.7341,0.497821329645183,0.00391604968331961,NaN,NaN
0.7351,0.497337168051053,0.00343931148239292,NaN,NaN
0.7361,0.496884349790856,0.00299344000247561,NaN,NaN
0.7371,0.49646289444566,0.00257845373432664,NaN,NaN
0.7381,0.496072820130613,0.00219436977777288,NaN,NaN
0.7391,0.495714143517704,0.00184120386462955,NaN,NaN
0.7401,0.49538687985688,0.00151897037996273,NaN,NaN
0.7411,0.495091042995509,0.00122768238168214,NaN,NaN
0.7421,0.494826645396167,0.000967351618452119,NaN,NaN
0.7431,0.494593698152746,0.000737988545911143,NaN,NaN
0.7441,0.49439221100488,0.000539602341190673,NaN,NaN
0.7451,0.49422219235066,0.000372200915724611,NaN,NaN
0.7461,0.49408364925766,0.000235790926342178,NaN,NaN
0.7471,0.493976587472238,0.000130377784637992,NaN,NaN
0.7481,0.49390101142713,5.59656646143436e-05,NaN,NaN
0.7491,0.493856924247316,1.25575085909834e-05,NaN,NaN
0.7501,0.493844327754172,1.55031378290535e-07,NaN,NaN
0.7511,0.493863222467882,1.8758722713437e-05,NaN,NaN
0.7521,0.493913607608134,6.83678479558404e-05,NaN,NaN
0.7531,0.493995481093081,0.000148980447043839,NaN,NaN
0.7541,0.494108839536578,0.00026059333171085,NaN,NaN
0.7551,0.494253678243689,0.000403202080964145,NaN,NaN
0.7561,0.494429991204476,0.000576801034828824,NaN,NaN
0.7571,0.49463777108606,0.000781383286359746,NaN,NaN
0.7581,0.494877009222978,0.001016940671926,NaN,NaN
0.7591,0.495147695605817,0.00128346375977418,NaN,NaN
0.7601,0.495449818868155,0.0015809418368766,NaN,NaN
0.7611,0.495783366271801,0.00190936289407195,NaN,NaN
0.7621,0.496148323690349,0.00226871360950592,NaN,NaN
0.7631,0.496544675591051,0.00265897933038348,NaN,NaN
0.7641,0.49697240501503,0.00308014405304161,NaN,NaN
0.7651,0.497431493555828,0.00353219040135328,NaN,NaN
0.7661,0.497921921336316,0.00401509960347799,NaN,NaN
0.7671,0.498443666983969,0.00452885146696809,NaN,NaN
0.7681,0.498996707604534,0.00507342435225046,NaN,NaN
0.7691,0.499581018754085,0.00564879514449347,NaN,NaN
0.7701,0.500196574409504,0.0062549392238799,NaN,NaN
0.7711,0.500843346937391,0.00689183043430108,NaN,NaN
0.7721,0.501521307061424,0.00755944105049077,NaN,NaN
0.7731,0.502230423828193,0.00825774174361957,NaN,NaN
0.7741,0.502970664571525,0.00898670154536737,NaN,NaN
0.7751,0.503741994875318,0.00974628781049844,NaN,NaN
0.7761,0.504544378534912,0.010536466177959,NaN,NaN
0.7771,0.505377777517022,0.0113572005305221,NaN,NaN
0.7781,0.50624215191824,0.0122084529530022,NaN,NaN
0.7791,0.507137459922163,0.0130901836890678,NaN,NaN
0.7801,0.508063657755138,0.0140023510966748,NaN,NaN
0.7811,0.509020699640679,0.0149449116021505,NaN,NaN
0.7821,0.510008537752564,0.0159178196529549,NaN,NaN
0.7831,0.511027122166656,0.0169210276691491,NaN,NaN
0.7841,0.512076400811474,0.0179544859936016,NaN,NaN
0.7851,0.513156319417533,0.0190181428409609,NaN,NaN
0.7861,0.514266821465505,0.0201119442454304,NaN,NaN
0.7871,0.51540784813322,0.0212358340073758,NaN,NaN
0.7881,0.516579338241546,0.0223897536387991,NaN,NaN
0.7891,0.517781228199181,0.0235736423077162,NaN,NaN
0.7901,0.519013451946394,0.0247874367814715,NaN,NaN
0.7911,0.520275940897752,0.0260310713690282,NaN,NaN
0.7921,0.521568623883867,0.0273044778622705,NaN,NaN
0.7931,0.522891427092213,0.0286075854763582,NaN,NaN
0.7941,0.524244274007036,0.0299403207891719,NaN,NaN
0.7951,0.525627085348407,0.0313026076798895,NaN,NaN
0.7961,0.527039779010463,0.0326943672667364,NaN,NaN
0.7971,0.528482269998872,0.0341155178439506,NaN,NaN
0.7981,0.52995447036756,0.0355659748180073,NaN,NaN
0.7991,0.531456289154763,0.0370456506431453,NaN,NaN
0.8001,0.532987632318427,0.0385544547562426,NaN,NaN
0.8011,0.534548402671015,0.0400922935110843,NaN,NaN
0.8021,0.536138499813763,0.0416590701120725,NaN,NaN
0.8031,0.537757820070439,0.0432546845474236,NaN,NaN
0.8041,0.53940625642064,0.0448790335219024,NaN,NaN
0.8051,0.541083698432692,0.0465320103891413,NaN,NaN
0.8061,0.542790032196189,0.0482135050835977,NaN,NaN
0.8071,0.544525140254233,0.049923404052195,NaN,NaN
0.8081,0.54628890153542,0.0516615901857041,NaN,NaN
0.8091,0.548081191285624,0.0534279427499155,NaN,NaN
0.8101,0.549901880999638,0.0552223373166545,NaN,NaN
0.8111,0.551750838352715,0.0570446456946948,NaN,NaN
0.8121,0.553627927132081,0.0588947358606245,NaN,NaN
0.8131,0.555533007168452,0.0607724718897185,NaN,NaN
0.8141,0.557465934267633,0.0626777138868766,NaN,NaN
0.8151,0.559426560142239,0.0646103179176795,NaN,NaN
0.8161,0.56141473234361,0.066570135939623,NaN,NaN
0.8171,0.563430294193956,0.0685570157335882,NaN,NaN
0.8181,0.56547308471882,0.0705708008356032,NaN,NaN
0.8191,0.567542938579889,0.0726113304689586,NaN,NaN
0.8201,0.569639686008229,0.0746784394767352,NaN,NaN
0.8211,0.571763152738004,0.0767719582548018,NaN,NaN
0.8221,0.573913159940731,0.0788917126853477,NaN,NaN
0.8231,0.576089524160134,0.081037524071006,NaN,NaN
0.8241,0.578292057247663,0.0832092090696333,NaN,NaN
0.8251,0.580520566298741,0.0854065796298051,NaN,NaN
0.8261,0.58277485358979,0.0876294429270898,NaN,NaN
0.8271,0.585054716516105,0.0898776013011618,NaN,NaN
0.8281,0.587359947530648,0.0921508521938215,NaN,NaN
0.8291,0.589690334083802,0.094448988087978,NaN,NaN
0.8301,0.592045658564175,0.0967717964476641,NaN,NaN
0.8311,0.594425698240493,0.0991190596591438,NaN,NaN
0.8321,0.596830225204663,0.101490554973175,NaN,NaN
0.8331,0.599259006316063,0.103886054448495,NaN,NaN
0.8341,0.601711803147116,0.106305324896588,NaN,NaN
0.8351,0.604188371930228,0.108748127827799,NaN,NaN
0.8361,0.606688463506134,0.111214219398868,NaN,NaN
0.8371,0.609211823273737,0.113703350361925,NaN,NaN
0.8381,0.611758191141478,0.116215266015037,NaN,NaN
0.8391,0.614327301480328,0.118749706154352,NaN,NaN
0.8401,0.616918883078443,0.121306405027913,NaN,NaN
0.8411,0.61953265909756,0.123885091291191,NaN,NaN
0.8421,0.622168347031185,0.126485487964427,NaN,NaN
0.8431,0.624825658664647,0.129107312391812,NaN,NaN
0.8441,0.627504300037069,0.131750276202596,NaN,NaN
0.8451,0.630203971405331,0.134414085274172,NaN,NaN
0.8461,0.632924367210068,0.1370984396972,NaN,NaN
0.8471,0.635665176043784,0.139803033742831,NaN,NaN
0.8481,0.638426080621129,0.142527555832103,NaN,NaN
0.8491,0.641206757751403,0.145271688507541,NaN,NaN
0.8501,0.644006878313343,0.14803510840706,NaN,NaN
0.8511,0.646826107232263,0.150817486240189,NaN,NaN
0.8521,0.649664103459582,0.153618486766703,NaN,NaN
0.8531,0.652520519954826,0.156437768777708,NaN,NaN
0.8541,0.655395003670135,0.159274985079239,NaN,NaN
0.8551,0.658287195537339,0.162129782478414,NaN,NaN
0.8561,0.661196730457668,0.165001801772226,NaN,NaN
0.8571,0.664123237294132,0.167890677738992,NaN,NaN
0.8581,0.667066338866632,0.170796039132541,NaN,NaN
0.8591,0.670025651949852,0.173717508679174,NaN,NaN
0.8601,0.673000787273985,0.176654703077452,NaN,NaN
0.8611,0.675991349528337,0.179607233000864,NaN,NaN
0.8621,0.678996937367855,0.182574703103414,NaN,NaN
0.8631,0.682017143422635,0.185556712028189,NaN,NaN
0.8641,0.685051554310442,0.188552852418929,NaN,NaN
0.8651,0.688099750652297,0.191562710934669,NaN,NaN
0.8661,0.691161307091167,0.194585868267476,NaN,NaN
0.8671,0.694235792313795,0.197621899163329,NaN,NaN
0.8681,0.697322769075716,0.200670372446185,NaN,NaN
0.8691,0.7004217942295,0.203730851045257,NaN,NaN
0.8701,0.703532418756237,0.206802892025548,NaN,NaN
0.8711,0.706654187800325,0.209886046621681,NaN,NaN
0.8721,0.709786640707576,0.212979860275039,NaN,NaN
0.8731,0.712929311066668,0.216083872674264,NaN,NaN
0.8741,0.716081726753992,0.219197617799134,NaN,NaN
0.8751,0.719243409981892,0.222320623967844,NaN,NaN
0.8761,0.722413877350343,0.225452413887721,NaN,NaN
0.8771,0.72559263990209,0.228592504709396,NaN,NaN
0.8781,0.728779203181248,0.231740408084441,NaN,NaN
0.8791,0.731973067295409,0.23489563022651,NaN,NaN
0.8801,0.735173726981252,0.238057671975986,NaN,NaN
0.8811,0.738380671673675,0.241226028868146,NaN,NaN
0.8821,0.741593385578471,0.244400191204872,NaN,NaN
0.8831,0.744811347748539,0.247579644129902,NaN,NaN
0.8841,0.748034032163656,0.250763867707633,NaN,NaN
0.8851,0.751260907813806,0.253952337005488,NaN,NaN
0.8861,0.754491438786058,0.257144522179837,NaN,NaN
0.8871,0.757725084355024,0.260339888565484,NaN,NaN
0.8881,0.760961299076857,0.263537896768715,NaN,NaN
0.8891,0.764199532886815,0.266738002763895,NaN,NaN
0.8901,0.767439231200361,0.269939657993619,NaN,NaN
0.8911,0.770679835017813,0.273142309472397,NaN,NaN
0.8921,0.773920781032502,0.276345399893865,NaN,NaN
0.8931,0.777161501742454,0.279548367741513,NaN,NaN
0.8941,0.780401425565557,0.2827506474029,NaN,NaN
0.8951,0.7836399769582,0.285951669287349,NaN,NaN
0.8961,0.786876576537364,0.289150859947089,NaN,NaN
0.8971,0.790110641206136,0.292347642201827,NaN,NaN
0.8981,0.793341584282621,0.295541435266722,NaN,NaN
0.8991,0.796568815632211,0.298731654883715,NaN,NaN
0.9001,0.799791741803203,0.301917713456211,NaN,NaN
