XData,YData1,YData2,YData3,YData4
0.0001,-0.000444132088790636,-0.000493480107468995,-0.000444134,-0.000493483
0.0011,-0.00488530875890411,-0.00542813257262615,-0.00751166,-0.00834633
0.0021,-0.00932576440000288,-0.0103620420503053,-0.0145771,-0.0161971
0.0031,-0.0137648438036342,-0.0152945333708887,-0.0216371,-0.0240422
0.0041,-0.0182018922720697,-0.0202249318774974,-0.0286887,-0.0318787
0.0051,-0.0226362558611393,-0.0251525636697843,-0.0357296,-0.0397041
0.0061,-0.0270672816226366,-0.0300767558472982,-0.0427573,-0.047516
0.0071,-0.0314943178461643,-0.0349968367522872,-0.0497692,-0.0553116
0.0081,-0.0359167143002773,-0.0399121362117997,-0.056762,-0.0630874
0.0091,-0.0403338224727925,-0.0448219857789517,-0.0637342,-0.0708421
0.0101,-0.0447449958101269,-0.0497257189732211,-0.0706831,-0.0785728
0.0111,-0.0491495899555319,-0.0546226715196376,-0.077605,-0.0862756
0.0121,-0.0535469629860884,-0.0595121815867325,-0.0844988,-0.0939493
0.0131,-0.0579364756483307,-0.0643935900231171,-0.0913612,-0.101591
0.0141,-0.0623174915923684,-0.0692662405925561,-0.0981901,-0.109198
0.0151,-0.0666893776043751,-0.0741294802074086,-0.104983,-0.116767
0.0161,-0.0710515038373156,-0.0789826591603054,-0.111737,-0.124297
0.0171,-0.0754032440397834,-0.0838251313539351,-0.118451,-0.131786
0.0181,-0.0797439757828231,-0.0886562545288139,-0.125121,-0.139229
0.0191,-0.0840730806846124,-0.0934753904889133,-0.131747,-0.146626
0.0201,-0.0883899446328822,-0.0982819053250247,-0.138325,-0.153974
0.0211,-0.0926939580049518,-0.103075169635736,-0.144852,-0.16127
0.0221,-0.0969845158852629,-0.107854558745907,-0.151329,-0.168513
0.0231,-0.101261018280291,-0.112619452922519,-0.15775,-0.1757
0.0241,-0.105522870330726,-0.117369237587791,-0.164116,-0.182829
0.0251,-0.109769482520798,-0.122103303529442,-0.170424,-0.189898
0.0261,-0.114000270884654,-0.126821047107995,-0.176672,-0.196905
0.0271,-0.118214657209656,-0.131521870461012,-0.182859,-0.203849
0.0281,-0.122412069236517,-0.13620518170415,-0.18898,-0.210725
0.0291,-0.126591940856152,-0.140870395128943,-0.195037,-0.217535
0.0301,-0.130753712303155,-0.145516931397197,-0.201026,-0.224275
0.0311,-0.134896830345801,-0.150144217731911,-0.206947,-0.230944
0.0321,-0.139020748472471,-0.154751688104624,-0.212797,-0.23754
0.0331,-0.143124927074419,-0.159338783419089,-0.218575,-0.244061
0.0341,-0.14720883362478,-0.163904951691198,-0.22428,-0.250507
0.0351,-0.151271942853733,-0.168449648225048,-0.229909,-0.256873
0.0361,-0.155313736919747,-0.172972335785094,-0.235463,-0.263162
0.0371,-0.159333705576806,-0.177472484764277,-0.240939,-0.269371
0.0381,-0.163331346337557,-0.181949573348068,-0.246335,-0.275496
0.0391,-0.167306164632297,-0.186403087674347,-0.251653,-0.281541
0.0401,-0.171257673963714,-0.190832521989044,-0.256888,-0.287499
0.0411,-0.175185396057344,-0.195237378797473,-0.262043,-0.293374
0.0421,-0.179088861007639,-0.199617169011295,-0.267113,-0.299162
0.0431,-0.182967607419624,-0.203971412091045,-0.2721,-0.304862
0.0441,-0.186821182546044,-0.208299636184166,-0.277003,-0.310476
0.0451,-0.190649142419979,-0.212601378258488,-0.281819,-0.315998
0.0461,-0.194451051982857,-0.216876184231114,-0.286549,-0.321433
0.0471,-0.198226485207807,-0.22112360909264,-0.291193,-0.326777
0.0481,-0.201975025218339,-0.225343217026691,-0.295749,-0.332029
0.0491,-0.205696264402265,-0.2295345815247,-0.300218,-0.337191
0.0501,-0.209389804520858,-0.233697285495925,-0.304597,-0.342259
0.0511,-0.213055256813195,-0.237830921372631,-0.308889,-0.347236
0.0521,-0.216692242095654,-0.241935091210437,-0.313092,-0.352119
0.0531,-0.220300390856542,-0.24600940678378,-0.317205,-0.35691
0.0541,-0.223879343345816,-0.250053489676476,-0.32123,-0.361608
0.0551,-0.227428749659896,-0.254066971367356,-0.325163,-0.366211
0.0561,-0.230948269821524,-0.258049493310955,-0.329009,-0.370722
0.0571,-0.234437573854679,-0.262000707013248,-0.332765,-0.375138
0.0581,-0.237896341854523,-0.265920274102408,-0.336431,-0.379461
0.0591,-0.241324264052362,-0.269807866394586,-0.340009,-0.383691
0.0601,-0.244721040875643,-0.273663165954704,-0.343497,-0.387826
0.0611,-0.248086383002952,-0.277485865152266,-0.346898,-0.39187
0.0621,-0.251420011414042,-0.28127566671217,-0.350209,-0.395819
0.0631,-0.254721657434878,-0.285032283760555,-0.353432,-0.399677
0.0641,-0.257991062777715,-0.288755439865659,-0.356569,-0.403443
0.0651,-0.26122797957622,-0.292444869073724,-0.359618,-0.407116
0.0661,-0.264432170415648,-0.296100315939946,-0.362581,-0.4107
0.0671,-0.267603408358092,-0.299721535554499,-0.365457,-0.41419
0.0681,-0.270741476962829,-0.303308293563642,-0.36825,-0.417593
0.0691,-0.273846170301779,-0.306860366185943,-0.370957,-0.420905
0.0701,-0.27691729297012,-0.310377540223641,-0.37358,-0.424128
0.0711,-0.27995466009206,-0.313859613069171,-0.376123,-0.427265
0.0721,-0.282958097321827,-0.3173063927069,-0.37858,-0.430312
0.0731,-0.285927440839898,-0.320717697710089,-0.380959,-0.433275
0.0741,-0.288862537344504,-0.32409335723313,-0.383256,-0.436152
0.0751,-0.291763244038459,-0.327433210999104,-0.385475,-0.438944
0.0761,-0.294629428611346,-0.33073710928269,-0.387616,-0.441653
0.0771,-0.297460969217121,-0.334004912888476,-0.389678,-0.444278
0.0781,-0.300257754447168,-0.337236493124728,-0.391666,-0.446824
0.0791,-0.303019683298863,-0.340431731772662,-0.393578,-0.449287
0.0801,-0.305746665139706,-0.343590521051264,-0.395416,-0.451672
0.0811,-0.308438619667062,-0.346712763577729,-0.397183,-0.453979
0.0821,-0.311095476863587,-0.349798372323571,-0.398877,-0.456208
0.0831,-0.313717176948387,-0.352847270566461,-0.400502,-0.458362
0.0841,-0.316303670323968,-0.355859391837853,-0.402058,-0.460441
0.0851,-0.318854917519066,-0.358834679866479,-0.403546,-0.462447
0.0861,-0.321370889127389,-0.361773088517755,-0.404968,-0.464381
0.0871,-0.323851565742368,-0.364674581729186,-0.406326,-0.466243
0.0881,-0.326296937887975,-0.367539133441833,-0.40762,-0.468037
0.0891,-0.328707005945672,-0.370366727527911,-0.408852,-0.469762
0.0901,-0.331081780077591,-0.373157357714597,-0.410023,-0.471421
0.0911,-0.333421280145984,-0.37591102750412,-0.411135,-0.473014
0.0921,-0.335725535629052,-0.378627750090213,-0.412189,-0.474543
0.0931,-0.337994585533217,-0.381307548270995,-0.413188,-0.47601
0.0941,-0.340228478301907,-0.383950454358385,-0.414131,-0.477415
0.0951,-0.342427271720959,-0.386556510084099,-0.415021,-0.478761
0.0961,-0.344591032820703,-0.389125766502336,-0.415858,-0.480048
0.0971,-0.346719837774812,-0.391658283889227,-0.416645,-0.481278
0.0981,-0.348813771796014,-0.394154131639128,-0.417384,-0.482454
0.0991,-0.350872929028736,-0.396613388157855,-0.418075,-0.483574
0.1001,-0.352897412438779,-0.399036140752923,-0.41872,-0.484643
0.1011,-0.3548873337001,-0.401422485520907,-0.41932,-0.48566
0.1021,-0.356842813078804,-0.403772527231989,-0.419877,-0.486627
0.1031,-0.358763979314408,-0.406086379211785,-0.420394,-0.487547
0.1041,-0.360650969498501,-0.408364163220549,-0.420869,-0.48842
0.1051,-0.362503928950854,-0.410606009329833,-0.421307,-0.489247
0.1061,-0.364323011093099,-0.412812055796699,-0.421707,-0.490031
0.1071,-0.366108377320045,-0.41498244893557,-0.422071,-0.490772
0.1081,-0.36786019686874,-0.417117342987813,-0.422402,-0.491472
0.1091,-0.36957864668535,-0.41921689998914,-0.422699,-0.492132
0.1101,-0.371263911289965,-0.421281289634927,-0.422966,-0.492755
0.1111,-0.37291618263941,-0.423310689143528,-0.423202,-0.49334
0.1121,-0.374535659988154,-0.42530528311769,-0.42341,-0.49389
0.1131,-0.376122549747412,-0.427265263404142,-0.423591,-0.494406
0.1141,-0.377677065342527,-0.429190828951469,-0.423746,-0.494888
0.1151,-0.379199427068721,-0.431082185666344,-0.423878,-0.49534
0.1161,-0.380689861945307,-0.432939546268213,-0.423986,-0.495762
0.1171,-0.382148603568453,-0.434763130142532,-0.424072,-0.496154
0.1181,-0.383575891962583,-0.436553163192627,-0.424138,-0.49652
0.1191,-0.384971973430503,-0.438309877690279,-0.424185,-0.496858
0.1201,-0.386337100402351,-0.440033512125125,-0.424214,-0.497173
0.1211,-0.38767153128344,-0.441724311052944,-0.424227,-0.497462
0.1221,-0.388975530301097,-0.443382524942936,-0.424224,-0.49773
0.1231,-0.390249367350575,-0.445008410024063,-0.424207,-0.497976
0.1241,-0.391493317840126,-0.446602228130555,-0.424177,-0.498201
0.1251,-0.392707662535322,-0.448164246546644,-0.424135,-0.498408
0.1261,-0.393892687402697,-0.449694737850624,-0.424083,-0.498596
0.1271,-0.395048683452807,-0.451193979758321,-0.42402,-0.498767
0.1281,-0.396175946582779,-0.45266225496604,-0.42395,-0.498922
0.1291,-0.397274777418435,-0.45409985099309,-0.423871,-0.499062
0.1301,-0.398345481156062,-0.455507060023942,-0.423787,-0.499188
0.1311,-0.399388367403923,-0.456884178750122,-0.423696,-0.499301
0.1321,-0.400403750023562,-0.458231508211903,-0.423601,-0.499402
0.1331,-0.401391946971,-0.459549353639867,-0.423502,-0.499492
0.1341,-0.402353280137892,-0.460838024296431,-0.4234,-0.499571
0.1351,-0.403288075192701,-0.462097833317386,-0.423297,-0.499641
0.1361,-0.404196661421991,-0.46332909755354,-0.423192,-0.499701
0.1371,-0.405079371571882,-0.464532137412528,-0.423086,-0.499754
0.1381,-0.40593654168975,-0.465707276700857,-0.422981,-0.499799
0.1391,-0.406768510966241,-0.466854842466253,-0.422877,-0.499838
0.1401,-0.407575621577655,-0.467975164840388,-0.422775,-0.499871
0.1411,-0.408358218528777,-0.469068576882033,-0.422675,-0.499899
0.1421,-0.409116649496214,-0.470135414420713,-0.422578,-0.499922
0.1431,-0.409851264672288,-0.47117601590093,-0.422485,-0.499941
0.1441,-0.410562416609569,-0.472190722226997,-0.422395,-0.499956
0.1451,-0.411250460066087,-0.47317987660856,-0.42231,-0.499968
0.1461,-0.411915751851289,-0.474143824406855,-0.422231,-0.499977
0.1471,-0.412558650672793,-0.47508291298176,-0.422156,-0.499985
0.1481,-0.413179516983995,-0.475997491539693,-0.422088,-0.49999
0.1491,-0.413778712832584,-0.476887910982409,-0.422026,-0.499994
0.1501,-0.414356601710015,-0.477754523756754,-0.42197,-0.499996
0.1511,-0.414913548401975,-0.478597683705411,-0.421921,-0.499998
0.1521,-0.415449918839923,-0.479417745918703,-0.42188,-0.499999
0.1531,-0.415966079953706,-0.480215066587483,-0.421845,-0.5
0.1541,-0.416462399525343,-0.480990002857166,-0.421818,-0.5
0.1551,-0.41693924604397,-0.481742912682946,-0.421799,-0.5
0.1561,-0.417396988562039,-0.482474154686226,-0.421787,-0.5
0.1571,-0.417835996552758,-0.483184088012324,-0.421783,-0.5
0.1581,-0.418256639768863,-0.483873072189469,-0.421787,-0.5
0.1591,-0.418659288102707,-0.484541466989136,-0.421798,-0.5
0.1601,-0.419044311447743,-0.48518963228776,-0.421818,-0.5
0.1611,-0.41941207956141,-0.485817927929844,-0.421844,-0.5
0.1621,-0.419762961929459,-0.486426713592513,-0.421878,-0.499999
0.1631,-0.420097327631754,-0.48701634865153,-0.42192,-0.499998
0.1641,-0.420415545209571,-0.487587192048809,-0.421968,-0.499996
0.1651,-0.420717982534422,-0.488139602161451,-0.422024,-0.499994
0.1661,-0.421005006678437,-0.488673936672325,-0.422086,-0.49999
0.1671,-0.421276983786316,-0.489190552442229,-0.422154,-0.499985
0.1681,-0.421534278948884,-0.489689805383633,-0.422228,-0.499978
0.1691,-0.421777256078264,-0.490172050336046,-0.422307,-0.499968
0.1701,-0.422006277784687,-0.490637640943023,-0.422392,-0.499956
0.1711,-0.422221705254965,-0.491086929530808,-0.422481,-0.499941
0.1721,-0.422423898132635,-0.491520266988668,-0.422575,-0.499923
0.1731,-0.422613214399791,-0.491938002650897,-0.422672,-0.4999
0.1741,-0.422790010260621,-0.492340484180526,-0.422771,-0.499872
0.1751,-0.42295464002666,-0.492728057454745,-0.422874,-0.499839
0.1761,-0.423107456003772,-0.493101066452047,-0.422978,-0.499801
0.1771,-0.423248808380868,-0.493459853141109,-0.423083,-0.499756
0.1781,-0.423379045120369,-0.493804757371412,-0.423188,-0.499703
0.1791,-0.423498511850427,-0.494136116765611,-0.423293,-0.499643
0.1801,-0.4236075517589,-0.494454266613669,-0.423397,-0.499573
0.1811,-0.423706505489102,-0.494759539768741,-0.423499,-0.499495
0.1821,-0.423795711037314,-0.495052266544837,-0.423598,-0.499405
0.1831,-0.423875503652071,-0.495332774616247,-0.423693,-0.499305
0.1841,-0.423946215735229,-0.495601388918736,-0.423784,-0.499192
0.1851,-0.424008176744795,-0.49585843155252,-0.423869,-0.499067
0.1861,-0.424061713099549,-0.496104221687003,-0.423947,-0.498927
0.1871,-0.424107148085426,-0.496339075467297,-0.424018,-0.498773
0.1881,-0.42414480176368,-0.496563305922498,-0.424081,-0.498602
0.1891,-0.424174990880814,-0.496777222875745,-0.424134,-0.498414
0.1901,-0.424198028780275,-0.496981132856026,-0.424176,-0.498208
0.1911,-0.424214225315913,-0.497175339011753,-0.424206,-0.497984
0.1921,-0.424223886767193,-0.497360141026085,-0.424223,-0.497738
0.1931,-0.424227315756162,-0.497535835033996,-0.424227,-0.497472
